표준코드,단축코드,한글 종목명,한글 종목약명,영문 종목명,상장일,시장구분,증권구분,소속부,주식종류,액면가,상장주식수
"KR7095610002","095610","테스","테스","TES CO., LTD.","2008/05/20","KOSDAQ","주권","우량기업부","보통주","500","19360000"
"KR7064520000","064520","테크엘","테크엘","TechL","2002/12/04","KOSDAQ","주권","중견기업부","보통주","500","22351062"
"KR7089030001","089030","테크윙","테크윙","Techwing, Inc.","2011/11/10","KOSDAQ","주권","중견기업부","보통주","500","37053645"
"KR7054450002","054450","텔레칩스","텔레칩스","Telechips Inc.","2004/12/10","KOSDAQ","주권","우량기업부","보통주","500","15144233"
"KR7200230001","200230","텔콘알에프제약","텔콘RF제약","TELCON RF PHARMACEUTICAL. Inc.","2014/11/24","KOSDAQ","주권","중견기업부","보통주","1000","68523533"
"KR7393210000","393210","토마토시스템","토마토시스템","TOMATOSYSTEM Co.,Ltd.","2023/04/27","KOSDAQ","주권","기술성장기업부","보통주","500","15614544"
"KR7475960001","475960","토모큐브","토모큐브","Tomocube, Inc.","2024/11/07","KOSDAQ","주권","기술성장기업부","보통주","500","13383274"
"KR7215480005","215480","토박스코리아","토박스코리아","TOEBOX KOREA, Ltd.","2015/05/13","KOSDAQ","주권","중견기업부","보통주","500","9180000"
"KR7051360006","051360","토비스","토비스","TOVIS Co., LTD","2004/11/19","KOSDAQ","주권","우량기업부","보통주","500","14917843"
"KR7045340007","045340","토탈소프트뱅크","토탈소프트","TOTAL SOFT BANK LTD.","2002/07/19","KOSDAQ","주권","벤처기업부","보통주","500","8558040"
"KR7108230004","108230","톱텍","톱텍","TOPTEC COMPANY,LIMITED","2009/09/15","KOSDAQ","주권","우량기업부","보통주","500","38023245"
"KR7079970000","079970","투비소프트","투비소프트","TOBESOFT Co.,Ltd.","2010/06/01","KOSDAQ","주권","관리종목(소속부없음)","보통주","500","12829234"
"KR7199800004","199800","툴젠","툴젠","ToolGen Incorporated","2021/12/10","KOSDAQ","주권","기술성장기업부","보통주","500","8993829"
"KR7417790003","417790","트루엔","트루엔","TRUEN Co., Ltd","2023/05/17","KOSDAQ","주권","벤처기업부","보통주","100","10468391"
"KR7290090000","290090","트윔","트윔","TWIM Corp","2021/11/17","KOSDAQ","주권","벤처기업부","보통주","500","7440268"
"KR7026150003","026150","특수건설","특수건설","TuksuConstruction","1997/08/06","KOSDAQ","주권","중견기업부","보통주","500","17546331"
"KR7464280007","464280","티디에스팜","티디에스팜","TDSPHARM Co., Ltd.","2024/08/21","KOSDAQ","주권","중견기업부","보통주","100","5530000"
"KR7117730002","117730","티로보틱스","티로보틱스","T-Robotics co., Ltd.","2018/11/29","KOSDAQ","주권","벤처기업부","보통주","500","22183914"
"KR7033830001","033830","티비씨","티비씨","TBC","2010/11/29","KOSDAQ","주권","중견기업부","보통주","500","100000000"
"KR7057680001","057680","티사이언티픽","티사이언티픽","T Scientific Co.,Ltd","2002/06/18","KOSDAQ","주권","벤처기업부","보통주","500","71248501"
"KR7204610000","204610","티쓰리엔터테인먼트","티쓰리","T3 Entertainment Inc.","2022/11/17","KOSDAQ","주권","벤처기업부","보통주","100","55001720"
"KR7125020008","125020","티씨머티리얼즈","티씨머티리얼즈","TC Materials Co., Ltd.","2025/05/15","KOSDAQ","주권","중견기업부","보통주","500","35038550"
"KR7064760002","064760","티씨케이","티씨케이","TOKAI CARBON KOREA CO., LTD","2003/08/18","KOSDAQ GLOBAL","주권","우량기업부","보통주","500","11179416"
"KR7246710008","246710","티앤알바이오팹","티앤알바이오팹","T&R Biofab Co., Ltd","2018/11/28","KOSDAQ","주권","기술성장기업부","보통주","500","47569048"
"KR7340570001","340570","티앤엘","티앤엘","T&L Co., LTD.","2020/11/20","KOSDAQ","주권","우량기업부","보통주","500","8128000"
"KR7043220003","043220","티에스넥스젠","티에스넥스젠","TS Nexgen","2001/07/03","KOSDAQ","주권","관리종목(소속부없음)","보통주","500","15922416"
"KR7277880001","277880","티에스아이","티에스아이","TSI Co., Ltd.","2020/07/22","KOSDAQ","주권","우량기업부","보통주","500","19843212"
"KR7131290009","131290","티에스이","티에스이","TSE CO.,Ltd","2011/01/05","KOSDAQ","주권","우량기업부","보통주","500","11061429"
"KR7246690002","246690","티에스인베스트먼트","TS인베스트먼트","T.S.Investment Corporation","2016/12/15","KOSDAQ","주권","중견기업부","보통주","500","44671615"
"KR7317240000","317240","티에스트릴리온","TS트릴리온","TS Trillion Co., Ltd.","2019/04/29","KOSDAQ","주권","벤처기업부","보통주","100","145883557"
"KR7425420007","425420","티에프이","티에프이","TFE Co., Ltd.","2022/11/17","KOSDAQ","주권","우량기업부","보통주","100","11960710"
"KR7484810007","484810","티엑스알로보틱스","티엑스알로보틱스","TXR Robotics Co., Ltd.","2025/03/20","KOSDAQ","주권","중견기업부","보통주","500","15450915"
"KR7131100000","131100","티엔엔터테인먼트","티엔엔터테인먼트","TN entertainment","2011/06/14","KOSDAQ","주권","중견기업부","보통주","500","32246724"
"KR7356860007","356860","티엘비","티엘비","TLB Co., Ltd.","2020/12/14","KOSDAQ","주권","우량기업부","보통주","500","9832630"
"KR7321550006","321550","티움바이오","티움바이오","TiumBio Co., Ltd.","2019/11/22","KOSDAQ","주권","기술성장기업부","보통주","500","29078354"
"KR7425040003","425040","티이엠씨","티이엠씨","TEMC Co., Ltd.","2023/01/19","KOSDAQ","주권","기술성장기업부","보통주","500","21329082"
"KR7241790005","241790","티이엠씨씨엔에스","티이엠씨씨엔에스","TEMC CNS","2016/12/01","KOSDAQ","주권","우량기업부","보통주","500","10002634"
"KR7032540007","032540","티제이미디어","TJ미디어","TJ MEDIA CO.,LTD","1997/04/16","KOSDAQ","주권","우량기업부","보통주","500","13931609"
"KR7022220008","022220","티케이지애강","티케이지애강","TKG AIKANG","2006/04/11","KOSDAQ","주권","중견기업부","보통주","500","51794579"
"KR7104480009","104480","티케이케미칼","티케이케미칼","TK CHEMICAL CORPORATION","2011/04/26","KOSDAQ","주권","우량기업부","보통주","500","90895434"
"KR7081150005","081150","티플랙스","티플랙스","Tplex Co., Ltd.","2009/04/23","KOSDAQ","주권","우량기업부","보통주","500","24268402"
"KR7130740004","130740","티피씨","티피씨글로벌","TPC Co., Ltd.","2011/02/08","KOSDAQ","주권","중견기업부","보통주","500","11276679"
"KR7048770002","048770","티피씨메카트로닉스","TPC","TPC Mechatronics Corporation","2001/01/16","KOSDAQ","주권","벤처기업부","보통주","500","15697991"
"KR7084730001","084730","팅크웨어","팅크웨어","Thinkware Systems Corporation","2006/05/19","KOSDAQ","주권","우량기업부","보통주","500","11109424"
"KR7440110005","440110","파두","파두","FADU INC.","2023/08/07","KOSDAQ","주권","기술성장기업부","보통주","100","50075387"
"KR7288330004","288330","파라택시스 코리아","파라택시스코리아","PARATAXIS KOREA","2019/12/20","KOSDAQ","주권","관리종목(소속부없음)","보통주","500","106078771"
"KR7290560002","290560","파라택시스이더리움","파라택시스이더리움","Parataxis Ethereum","2023/11/03","KOSDAQ","주권","벤처기업부","보통주","100","22362730"
"KR7033540006","033540","파라텍","파라텍","Paratech Company Limited","1997/12/26","KOSDAQ","주권","중견기업부","보통주","500","52246331"
"KR7388870008","388870","파로스아이바이오","파로스아이바이오","Pharos iBio Co., Ltd.","2023/07/27","KOSDAQ","주권","기술성장기업부","보통주","500","12945932"
"KR7043200005","043200","파루","파루","PARU CO., LTD.","2000/07/19","KOSDAQ","주권","벤처기업부","보통주","500","41804315"
"KR7214450009","214450","파마리서치","파마리서치","PharmaResearch","2015/07/24","KOSDAQ GLOBAL","주권","우량기업부","보통주","500","10389648"
"KR7177830007","177830","파버나인","파버나인","PAVONINE CO., LTD.","2014/08/04","KOSDAQ","주권","우량기업부","보통주","500","13493951"
"KR7037070000","037070","파세코","파세코","PASECO CO.LTD","2000/01/04","KOSDAQ","주권","중견기업부","보통주","500","20000000"
"KR7150900009","150900","파수","파수","FASOO Co.,Ltd.","2013/10/18","KOSDAQ","주권","벤처기업부","보통주","500","11703922"
"KR7037030004","037030","파워넷","파워넷","POWERNET TECHNOLOGIES CORPORATION","2018/06/07","KOSDAQ","주권","우량기업부","보통주","1000","25512992"
"KR7047310008","047310","파워로직스","파워로직스","POWER LOGICS","2003/07/25","KOSDAQ","주권","중견기업부","보통주","500","36610755"
"KR7368770004","368770","파이버프로","파이버프로","FIBERPRO","2021/01/21","KOSDAQ","주권","벤처기업부","보통주","100","32854225"
"KR7170790000","170790","파이오링크","파이오링크","Piolink, Inc.","2013/08/01","KOSDAQ","주권","우량기업부","보통주","500","6397335"
"KR7049120009","049120","파인디앤씨","파인디앤씨","FINE DNC CO.,LTD.","2001/07/26","KOSDAQ","주권","벤처기업부","보통주","500","53008319"
"KR7038950002","038950","파인디지털","파인디지털","FINEDIGITAL Inc.","2000/05/04","KOSDAQ","주권","중견기업부","보통주","500","10210765"
"KR7387570005","387570","파인메딕스","파인메딕스","Finemedix Co., Ltd.","2024/12/26","KOSDAQ","주권","기술성장기업부","보통주","100","5625900"
"KR7441270006","441270","파인엠텍","파인엠텍","Fine M-Tec Co.,Ltd.","2022/10/07","KOSDAQ","주권","중견기업부","보통주","500","41598929"
"KR7106240005","106240","파인테크닉스","파인테크닉스","FINE TECHNIX CO., LTD","2009/03/16","KOSDAQ","주권","우량기업부","보통주","500","22868327"
"KR7131760001","131760","파인텍","파인텍","FINETEK CO., LTD.","2015/08/17","KOSDAQ","주권","벤처기업부","보통주","500","43431583"
"KR7065690000","065690","파커스","파커스","PAKERS CO., Ltd.","2002/07/16","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","500","14049331"
"KR7140860008","140860","파크시스템스","파크시스템스","Park Systems Corp.","2015/12/17","KOSDAQ GLOBAL","주권","우량기업부","보통주","500","6997557"
"KR7091700005","091700","파트론","파트론","PARTRON CO., LTD","2006/12/13","KOSDAQ GLOBAL","주권","우량기업부","보통주","500","55000000"
"KR7032800005","032800","판타지오","판타지오","Fantagio Corp.","1997/06/26","KOSDAQ","주권","중견기업부","보통주","500","45957058"
"KR7318010006","318010","팜스빌","팜스빌","Pharmsville Co., Ltd.","2019/10/22","KOSDAQ","주권","중견기업부","보통주","500","7929338"
"KR7027710003","027710","팜스토리","팜스토리","FarmStory CO.,LTD.","1996/07/06","KOSDAQ","주권","중견기업부","보통주","500","111416600"
"KR7225590009","225590","패션플랫폼","패션플랫폼","Fashion Platform Co.,Ltd.","2015/10/05","KOSDAQ","주권","우량기업부","보통주","100","25606882"
"KR7054300009","054300","팬스타엔터프라이즈","팬스타엔터프라이즈","Panstar Enterprise Co., Ltd.","2002/01/10","KOSDAQ","주권","벤처기업부","보통주","500","115741890"
"KR7068050004","068050","팬엔터테인먼트","팬엔터테인먼트","PAN ENTERTAINMENT CO., LTD.","2006/07/07","KOSDAQ","주권","중견기업부","보통주","500","27694076"
"KR7222110009","222110","팬젠","팬젠","Pangen Biotech Inc.","2016/03/11","KOSDAQ","주권","기술성장기업부","보통주","500","13494197"
"KR7271830002","271830","팸텍","팸텍","PAMTEK CO., LTD.","2023/05/23","KOSDAQ","주권","벤처기업부","보통주","100","29490202"
"KR7263750002","263750","펄어비스","펄어비스","PearlAbyss Corp.","2017/09/14","KOSDAQ GLOBAL","주권","우량기업부","보통주","100","64247855"
"KR7251970000","251970","펌텍코리아","펌텍코리아","PUM-TECH KOREA CO., LTD.","2019/07/04","KOSDAQ","주권","우량기업부","보통주","500","12400000"
"KR7187660006","187660","페니트리움바이오","페니트리움바이오","PenetriumBio","2021/06/03","KOSDAQ","주권","중견기업부","보통주","100","55466253"
"KR70015S0005","0015S0","페스카로","페스카로","FESCARO Co., Ltd.","2025/12/10","KOSDAQ","주권","기술성장기업부","보통주","500","9662730"
"KR7168360006","168360","펨트론","펨트론","PEMTRON Corporation","2022/11/24","KOSDAQ","주권","우량기업부","보통주","500","21288284"
"KR7087010005","087010","펩트론","펩트론","Peptron, Inc.","2015/07/22","KOSDAQ","주권","기술성장기업부","보통주","500","23317350"
"KR7064800006","064800","포니링크","포니링크","PonyLink","2002/08/22","KOSDAQ","주권","중견기업부","보통주","100","127807298"
"KR7119500007","119500","포메탈","포메탈","FORMETAL CO., LTD","2010/09/17","KOSDAQ","주권","중견기업부","보통주","500","11847232"
"KR7389140005","389140","포바이포","포바이포","4by4 Inc.","2022/04/28","KOSDAQ","주권","벤처기업부","보통주","500","14269735"
"KR7105760003","105760","포스뱅크","포스뱅크","POSBANK CO., LTD.","2024/01/29","KOSDAQ","주권","벤처기업부","보통주","500","10177387"
"KR7189690001","189690","포시에스","포시에스","FORCS Co., Ltd.","2015/02/11","KOSDAQ","주권","벤처기업부","보통주","500","27321969"
"KR7318020005","318020","포인트모바일","포인트모바일","POINT MOBILE Co., Ltd.","2020/12/03","KOSDAQ","주권","벤처기업부","보통주","100","12301272"
"KR7256630005","256630","포인트엔지니어링","포인트엔지니어링","POINT ENGINEERING Co., Ltd.","2017/05/02","KOSDAQ","주권","벤처기업부","보통주","100","57997072"
"KR7331380006","331380","포커스에이아이","포커스에이아이","FOCUS AI","2019/10/02","KOSDAQ","주권","투자주의환기종목(소속부없음)","보통주","100","32411489"
"KR7208710004","208710","포톤","포톤","PHOTON","2014/12/24","KOSDAQ","주권","중견기업부","보통주","500","13180132"
"KR7472850007","472850","폰드그룹","폰드그룹","POND GROUP CO., LTD.","2024/02/02","KOSDAQ","주권","중견기업부","보통주","500","57571652"
"KR7234100006","234100","폴라리스세원","폴라리스세원","Sewon","2017/10/20","KOSDAQ","주권","우량기업부","보통주","100","70980534"
"KR7039980008","039980","폴라리스에이아이","폴라리스AI","Polaris AI","2002/08/13","KOSDAQ","주권","중견기업부","보통주","500","72778776"
"KR7041910001","041910","폴라리스에이아이파마","폴라리스AI파마","Polaris AI Pharma","2004/02/06","KOSDAQ","주권","중견기업부","보통주","500","13501607"
"KR7041020009","041020","폴라리스오피스","폴라리스오피스","Polaris Office","2005/10/28","KOSDAQ","주권","벤처기업부","보통주","500","49725498"
